Priority queue at time: 0
Queue size: 0
Priority queue at time: 999
Queue size: 176
Arrival Time: 996, Processing Time: 3, Priority: 0
Arrival Time: 7200, Processing Time: 6, Priority: 0
Arrival Time: 7161, Processing Time: 6, Priority: 0
Arrival Time: 7121, Processing Time: 6, Priority: 0
Arrival Time: 1779, Processing Time: 6, Priority: 0
Arrival Time: 79, Processing Time: 6, Priority: 0
Arrival Time: 3601, Processing Time: 6, Priority: 0
Arrival Time: 2160, Processing Time: 6, Priority: 0
Arrival Time: 7019, Processing Time: 6, Priority: 0
Arrival Time: 1741, Processing Time: 6, Priority: 0
Arrival Time: 3470, Processing Time: 6, Priority: 0
Arrival Time: 6989, Processing Time: 6, Priority: 0
Arrival Time: 6951, Processing Time: 6, Priority: 0
Arrival Time: 6960, Processing Time: 6, Priority: 0
Arrival Time: 6939, Processing Time: 6, Priority: 0
Arrival Time: 3430, Processing Time: 6, Priority: 0
Arrival Time: 111, Processing Time: 6, Priority: 0
Arrival Time: 831, Processing Time: 6, Priority: 0
Arrival Time: 7260, Processing Time: 6, Priority: 0
Arrival Time: 1529, Processing Time: 6, Priority: 0
Arrival Time: 810, Processing Time: 6, Priority: 0
Arrival Time: 1639, Processing Time: 6, Priority: 0
Arrival Time: 6691, Processing Time: 6, Priority: 0
Arrival Time: 6679, Processing Time: 6, Priority: 0
Arrival Time: 6349, Processing Time: 6, Priority: 0
Arrival Time: 6381, Processing Time: 6, Priority: 0
Arrival Time: 6531, Processing Time: 6, Priority: 0
Arrival Time: 401, Processing Time: 6, Priority: 0
Arrival Time: 3571, Processing Time: 6, Priority: 0
Arrival Time: 6489, Processing Time: 6, Priority: 0
Arrival Time: 1620, Processing Time: 6, Priority: 0
Arrival Time: 6451, Processing Time: 6, Priority: 0
Arrival Time: 6469, Processing Time: 6, Priority: 0
Arrival Time: 6460, Processing Time: 6, Priority: 0
Arrival Time: 6421, Processing Time: 6, Priority: 0
Arrival Time: 6370, Processing Time: 6, Priority: 0
Arrival Time: 6410, Processing Time: 6, Priority: 0
Arrival Time: 6199, Processing Time: 6, Priority: 0
Arrival Time: 5979, Processing Time: 6, Priority: 0
Arrival Time: 1579, Processing Time: 6, Priority: 0
Arrival Time: 3109, Processing Time: 6, Priority: 0
Arrival Time: 6130, Processing Time: 6, Priority: 0
Arrival Time: 6100, Processing Time: 6, Priority: 0
Arrival Time: 19, Processing Time: 6, Priority: 0
Arrival Time: 6170, Processing Time: 6, Priority: 0
Arrival Time: 5901, Processing Time: 7, Priority: 0
Arrival Time: 3079, Processing Time: 7, Priority: 0
Arrival Time: 1999, Processing Time: 7, Priority: 0
Arrival Time: 2961, Processing Time: 7, Priority: 0
Arrival Time: 1471, Processing Time: 7, Priority: 0
Arrival Time: 2880, Processing Time: 7, Priority: 0
Arrival Time: 5721, Processing Time: 7, Priority: 0
Arrival Time: 3390, Processing Time: 7, Priority: 0
Arrival Time: 6891, Processing Time: 7, Priority: 0
Arrival Time: 5689, Processing Time: 7, Priority: 0
Arrival Time: 5700, Processing Time: 7, Priority: 0
Arrival Time: 5641, Processing Time: 7, Priority: 0
Arrival Time: 1691, Processing Time: 7, Priority: 0
Arrival Time: 1440, Processing Time: 7, Priority: 0
Arrival Time: 2950, Processing Time: 7, Priority: 0
Arrival Time: 5621, Processing Time: 7, Priority: 0
Arrival Time: 1131, Processing Time: 7, Priority: 0
Arrival Time: 440, Processing Time: 7, Priority: 0
Arrival Time: 2601, Processing Time: 7, Priority: 0
Arrival Time: 5560, Processing Time: 7, Priority: 0
Arrival Time: 5571, Processing Time: 7, Priority: 0
Arrival Time: 1421, Processing Time: 7, Priority: 0
Arrival Time: 7110, Processing Time: 7, Priority: 0
Arrival Time: 5541, Processing Time: 7, Priority: 0
Arrival Time: 239, Processing Time: 7, Priority: 0
Arrival Time: 2750, Processing Time: 7, Priority: 0
Arrival Time: 4480, Processing Time: 7, Priority: 0
Arrival Time: 2779, Processing Time: 7, Priority: 0
Arrival Time: 2719, Processing Time: 7, Priority: 0
Arrival Time: 1360, Processing Time: 7, Priority: 0
Arrival Time: 5321, Processing Time: 7, Priority: 0
Arrival Time: 2659, Processing Time: 7, Priority: 0
Arrival Time: 369, Processing Time: 7, Priority: 0
Arrival Time: 5269, Processing Time: 7, Priority: 0
Arrival Time: 2640, Processing Time: 7, Priority: 0
Arrival Time: 5261, Processing Time: 7, Priority: 0
Arrival Time: 180, Processing Time: 7, Priority: 0
Arrival Time: 5190, Processing Time: 7, Priority: 0
Arrival Time: 5169, Processing Time: 7, Priority: 0
Arrival Time: 7819, Processing Time: 7, Priority: 0
Arrival Time: 5109, Processing Time: 7, Priority: 0
Arrival Time: 5121, Processing Time: 7, Priority: 0
Arrival Time: 1591, Processing Time: 7, Priority: 0
Arrival Time: 1291, Processing Time: 7, Priority: 0
Arrival Time: 5059, Processing Time: 7, Priority: 0
Arrival Time: 2259, Processing Time: 7, Priority: 0
Arrival Time: 1261, Processing Time: 7, Priority: 0
Arrival Time: 891, Processing Time: 7, Priority: 0
Arrival Time: 5030, Processing Time: 7, Priority: 0
Arrival Time: 1521, Processing Time: 7, Priority: 0
Arrival Time: 4971, Processing Time: 7, Priority: 0
Arrival Time: 2489, Processing Time: 7, Priority: 0
Arrival Time: 1219, Processing Time: 7, Priority: 0
Arrival Time: 4949, Processing Time: 7, Priority: 0
Arrival Time: 4831, Processing Time: 7, Priority: 0
Arrival Time: 4781, Processing Time: 7, Priority: 0
Arrival Time: 4791, Processing Time: 7, Priority: 0
Arrival Time: 4730, Processing Time: 7, Priority: 0
Arrival Time: 2349, Processing Time: 7, Priority: 0
Arrival Time: 2341, Processing Time: 7, Priority: 0
Arrival Time: 599, Processing Time: 7, Priority: 0
Arrival Time: 4651, Processing Time: 7, Priority: 0
Arrival Time: 2309, Processing Time: 7, Priority: 0
Arrival Time: 4641, Processing Time: 7, Priority: 0
Arrival Time: 2291, Processing Time: 7, Priority: 0
Arrival Time: 4619, Processing Time: 7, Priority: 0
Arrival Time: 4151, Processing Time: 7, Priority: 0
Arrival Time: 4579, Processing Time: 7, Priority: 0
Arrival Time: 2200, Processing Time: 7, Priority: 0
Arrival Time: 2180, Processing Time: 7, Priority: 0
Arrival Time: 1501, Processing Time: 7, Priority: 0
Arrival Time: 3001, Processing Time: 7, Priority: 0
Arrival Time: 1089, Processing Time: 7, Priority: 0
Arrival Time: 4270, Processing Time: 7, Priority: 0
Arrival Time: 7009, Processing Time: 7, Priority: 0
Arrival Time: 4261, Processing Time: 7, Priority: 0
Arrival Time: 4239, Processing Time: 7, Priority: 0
Arrival Time: 1049, Processing Time: 7, Priority: 0
Arrival Time: 3490, Processing Time: 7, Priority: 0
Arrival Time: 99, Processing Time: 7, Priority: 0
Arrival Time: 7040, Processing Time: 7, Priority: 0
Arrival Time: 221, Processing Time: 7, Priority: 0
Arrival Time: 1829, Processing Time: 7, Priority: 0
Arrival Time: 7131, Processing Time: 7, Priority: 0
Arrival Time: 2021, Processing Time: 7, Priority: 0
Arrival Time: 4021, Processing Time: 7, Priority: 0
Arrival Time: 390, Processing Time: 7, Priority: 0
Arrival Time: 7991, Processing Time: 7, Priority: 0
Arrival Time: 3980, Processing Time: 7, Priority: 0
Arrival Time: 3161, Processing Time: 7, Priority: 0
Arrival Time: 7919, Processing Time: 7, Priority: 0
Arrival Time: 3960, Processing Time: 7, Priority: 0
Arrival Time: 1990, Processing Time: 7, Priority: 0
Arrival Time: 1949, Processing Time: 7, Priority: 0
Arrival Time: 7690, Processing Time: 7, Priority: 0
Arrival Time: 7670, Processing Time: 7, Priority: 0
Arrival Time: 7651, Processing Time: 7, Priority: 0
Arrival Time: 7601, Processing Time: 7, Priority: 0
Arrival Time: 7609, Processing Time: 7, Priority: 0
Arrival Time: 7531, Processing Time: 7, Priority: 0
Arrival Time: 7571, Processing Time: 7, Priority: 0
Arrival Time: 469, Processing Time: 7, Priority: 0
Arrival Time: 3741, Processing Time: 7, Priority: 0
Arrival Time: 7471, Processing Time: 7, Priority: 0
Arrival Time: 7421, Processing Time: 7, Priority: 0
Arrival Time: 1921, Processing Time: 7, Priority: 0
Arrival Time: 7269, Processing Time: 7, Priority: 0
Arrival Time: 3129, Processing Time: 7, Priority: 0
Arrival Time: 7349, Processing Time: 7, Priority: 0
Arrival Time: 7300, Processing Time: 7, Priority: 0
Arrival Time: 3380, Processing Time: 7, Priority: 0
Arrival Time: 379, Processing Time: 7, Priority: 0
Arrival Time: 1819, Processing Time: 7, Priority: 0
Arrival Time: 1511, Processing Time: 7, Priority: 0
Arrival Time: 7030, Processing Time: 7, Priority: 0
Arrival Time: 6969, Processing Time: 7, Priority: 0
Arrival Time: 821, Processing Time: 7, Priority: 0
Arrival Time: 6920, Processing Time: 7, Priority: 0
Arrival Time: 210, Processing Time: 7, Priority: 0
Arrival Time: 3420, Processing Time: 7, Priority: 0
Arrival Time: 1699, Processing Time: 7, Priority: 0
Arrival Time: 6700, Processing Time: 7, Priority: 0
Arrival Time: 3151, Processing Time: 7, Priority: 0
Arrival Time: 2820, Processing Time: 7, Priority: 0
Arrival Time: 1649, Processing Time: 7, Priority: 0
Arrival Time: 3300, Processing Time: 7, Priority: 0
Arrival Time: 6631, Processing Time: 7, Priority: 0
Arrival Time: 801, Processing Time: 7, Priority: 0
Arrival Time: 740, Processing Time: 7, Priority: 0
Arrival Time: 6401, Processing Time: 7, Priority: 0
Arrival Time: 6141, Processing Time: 7, Priority: 0
Arrival Time: 6279, Processing Time: 7, Priority: 0
Arrival Time: 6271, Processing Time: 7, Priority: 0
Arrival Time: 6159, Processing Time: 7, Priority: 0
Arrival Time: 6900, Processing Time: 7, Priority: 0
Arrival Time: 6189, Processing Time: 7, Priority: 0
Arrival Time: 6090, Processing Time: 7, Priority: 0
Arrival Time: 6110, Processing Time: 7, Priority: 0
Arrival Time: 3020, Processing Time: 7, Priority: 0
Arrival Time: 6020, Processing Time: 7, Priority: 0
Arrival Time: 5920, Processing Time: 8, Priority: 0
Arrival Time: 5909, Processing Time: 8, Priority: 0
Arrival Time: 5880, Processing Time: 8, Priority: 0
Arrival Time: 1549, Processing Time: 8, Priority: 0
Arrival Time: 2899, Processing Time: 8, Priority: 0
Arrival Time: 2891, Processing Time: 8, Priority: 0
Arrival Time: 6501, Processing Time: 8, Priority: 0
Arrival Time: 3031, Processing Time: 8, Priority: 0
Arrival Time: 700, Processing Time: 8, Priority: 0
Arrival Time: 5751, Processing Time: 8, Priority: 0
Arrival Time: 5739, Processing Time: 8, Priority: 0
Arrival Time: 6800, Processing Time: 8, Priority: 0
Arrival Time: 5601, Processing Time: 8, Priority: 0
Arrival Time: 2831, Processing Time: 8, Priority: 0
Arrival Time: 6479, Processing Time: 8, Priority: 0
Arrival Time: 2771, Processing Time: 8, Priority: 0
Arrival Time: 5511, Processing Time: 8, Priority: 0
Arrival Time: 5469, Processing Time: 8, Priority: 0
Arrival Time: 850, Processing Time: 8, Priority: 0
Arrival Time: 679, Processing Time: 8, Priority: 0
Arrival Time: 2700, Processing Time: 8, Priority: 0
Arrival Time: 5379, Processing Time: 8, Priority: 0
Arrival Time: 5371, Processing Time: 8, Priority: 0
Arrival Time: 2650, Processing Time: 8, Priority: 0
Arrival Time: 6151, Processing Time: 8, Priority: 0
Arrival Time: 1311, Processing Time: 8, Priority: 0
Arrival Time: 5250, Processing Time: 8, Priority: 0
Arrival Time: 5221, Processing Time: 8, Priority: 0
Arrival Time: 489, Processing Time: 8, Priority: 0
Arrival Time: 5179, Processing Time: 8, Priority: 0
Arrival Time: 3179, Processing Time: 8, Priority: 0
Arrival Time: 2591, Processing Time: 8, Priority: 0
Arrival Time: 5099, Processing Time: 8, Priority: 0
Arrival Time: 5050, Processing Time: 8, Priority: 0
Arrival Time: 2510, Processing Time: 8, Priority: 0
Arrival Time: 5039, Processing Time: 8, Priority: 0
Arrival Time: 2499, Processing Time: 8, Priority: 0
Arrival Time: 7911, Processing Time: 8, Priority: 0
Arrival Time: 5000, Processing Time: 8, Priority: 0
Arrival Time: 2471, Processing Time: 8, Priority: 0
Arrival Time: 1229, Processing Time: 8, Priority: 0
Arrival Time: 6220, Processing Time: 8, Priority: 0
Arrival Time: 329, Processing Time: 8, Priority: 0
Arrival Time: 4840, Processing Time: 8, Priority: 0
Arrival Time: 1191, Processing Time: 8, Priority: 0
Arrival Time: 589, Processing Time: 8, Priority: 0
Arrival Time: 2370, Processing Time: 8, Priority: 0
Arrival Time: 4721, Processing Time: 8, Priority: 0
Arrival Time: 2359, Processing Time: 8, Priority: 0
Arrival Time: 1169, Processing Time: 8, Priority: 0
Arrival Time: 4659, Processing Time: 8, Priority: 0
Arrival Time: 4390, Processing Time: 8, Priority: 0
Arrival Time: 4100, Processing Time: 8, Priority: 0
Arrival Time: 4330, Processing Time: 8, Priority: 0
Arrival Time: 4610, Processing Time: 8, Priority: 0
Arrival Time: 4570, Processing Time: 8, Priority: 0
Arrival Time: 4559, Processing Time: 8, Priority: 0
Arrival Time: 6080, Processing Time: 8, Priority: 0
Arrival Time: 3011, Processing Time: 8, Priority: 0
Arrival Time: 4470, Processing Time: 8, Priority: 0
Arrival Time: 729, Processing Time: 8, Priority: 0
Arrival Time: 7100, Processing Time: 8, Priority: 0
Arrival Time: 200, Processing Time: 8, Priority: 0
Arrival Time: 4419, Processing Time: 8, Priority: 0
Arrival Time: 2209, Processing Time: 8, Priority: 0
Arrival Time: 2241, Processing Time: 8, Priority: 0
Arrival Time: 271, Processing Time: 8, Priority: 0
Arrival Time: 4361, Processing Time: 8, Priority: 0
Arrival Time: 3410, Processing Time: 8, Priority: 0
Arrival Time: 1080, Processing Time: 8, Priority: 0
Arrival Time: 6879, Processing Time: 8, Priority: 0
Arrival Time: 1060, Processing Time: 8, Priority: 0
Arrival Time: 2130, Processing Time: 8, Priority: 0
Arrival Time: 4190, Processing Time: 8, Priority: 0
Arrival Time: 4200, Processing Time: 8, Priority: 0
Arrival Time: 3201, Processing Time: 8, Priority: 0
Arrival Time: 1001, Processing Time: 8, Priority: 0
Arrival Time: 2059, Processing Time: 8, Priority: 0
Arrival Time: 7291, Processing Time: 8, Priority: 0
Arrival Time: 2050, Processing Time: 8, Priority: 0
Arrival Time: 4009, Processing Time: 8, Priority: 0
Arrival Time: 7980, Processing Time: 8, Priority: 0
Arrival Time: 971, Processing Time: 8, Priority: 0
Arrival Time: 7901, Processing Time: 8, Priority: 0
Arrival Time: 1940, Processing Time: 8, Priority: 0
Arrival Time: 7719, Processing Time: 8, Priority: 0
Arrival Time: 7731, Processing Time: 8, Priority: 0
Arrival Time: 29, Processing Time: 8, Priority: 0
Arrival Time: 7679, Processing Time: 8, Priority: 0
Arrival Time: 3841, Processing Time: 8, Priority: 0
Arrival Time: 3801, Processing Time: 8, Priority: 0
Arrival Time: 3260, Processing Time: 8, Priority: 0
Arrival Time: 480, Processing Time: 8, Priority: 0
Arrival Time: 7501, Processing Time: 8, Priority: 0
Arrival Time: 7481, Processing Time: 8, Priority: 0
Arrival Time: 7210, Processing Time: 8, Priority: 0
Arrival Time: 1451, Processing Time: 8, Priority: 0
Arrival Time: 2811, Processing Time: 8, Priority: 0
Arrival Time: 7439, Processing Time: 8, Priority: 0
Arrival Time: 3681, Processing Time: 8, Priority: 0
Arrival Time: 3661, Processing Time: 8, Priority: 0
Arrival Time: 921, Processing Time: 8, Priority: 0
Arrival Time: 5769, Processing Time: 8, Priority: 0
Arrival Time: 7310, Processing Time: 8, Priority: 0
Arrival Time: 929, Processing Time: 8, Priority: 0
Arrival Time: 451, Processing Time: 8, Priority: 0
Arrival Time: 3580, Processing Time: 8, Priority: 0
Arrival Time: 870, Processing Time: 8, Priority: 0
Arrival Time: 7151, Processing Time: 8, Priority: 0
Arrival Time: 3550, Processing Time: 8, Priority: 0
Arrival Time: 7559, Processing Time: 8, Priority: 0
Arrival Time: 1670, Processing Time: 8, Priority: 0
Arrival Time: 3541, Processing Time: 8, Priority: 0
Arrival Time: 6999, Processing Time: 8, Priority: 0
Arrival Time: 1681, Processing Time: 8, Priority: 0
Arrival Time: 1760, Processing Time: 8, Priority: 0
Arrival Time: 6911, Processing Time: 8, Priority: 0
Arrival Time: 6869, Processing Time: 8, Priority: 0
Arrival Time: 6810, Processing Time: 8, Priority: 0
Arrival Time: 6791, Processing Time: 8, Priority: 0
Arrival Time: 6739, Processing Time: 8, Priority: 0
Arrival Time: 3349, Processing Time: 8, Priority: 0
Arrival Time: 6621, Processing Time: 8, Priority: 0
Arrival Time: 1611, Processing Time: 8, Priority: 0
Arrival Time: 7139, Processing Time: 8, Priority: 0
Arrival Time: 3229, Processing Time: 8, Priority: 0
Arrival Time: 6509, Processing Time: 8, Priority: 0
Arrival Time: 3209, Processing Time: 8, Priority: 0
Arrival Time: 6329, Processing Time: 8, Priority: 0
Arrival Time: 6319, Processing Time: 8, Priority: 0
Arrival Time: 6310, Processing Time: 8, Priority: 0
Arrival Time: 6229, Processing Time: 8, Priority: 0
Arrival Time: 3451, Processing Time: 8, Priority: 0
Arrival Time: 6211, Processing Time: 8, Priority: 0
Arrival Time: 6120, Processing Time: 8, Priority: 0
Arrival Time: 6030, Processing Time: 8, Priority: 0
Arrival Time: 5999, Processing Time: 8, Priority: 0
Arrival Time: 5971, Processing Time: 8, Priority: 0
Arrival Time: 5960, Processing Time: 9, Priority: 0
Arrival Time: 5930, Processing Time: 9, Priority: 0
Arrival Time: 3061, Processing Time: 9, Priority: 0
Arrival Time: 6010, Processing Time: 9, Priority: 0
Arrival Time: 2920, Processing Time: 9, Priority: 0
Arrival Time: 2911, Processing Time: 9, Priority: 0
Arrival Time: 1459, Processing Time: 9, Priority: 0
Arrival Time: 1489, Processing Time: 9, Priority: 0
Arrival Time: 750, Processing Time: 9, Priority: 0
Arrival Time: 640, Processing Time: 9, Priority: 0
Arrival Time: 5579, Processing Time: 9, Priority: 0
Arrival Time: 1410, Processing Time: 9, Priority: 0
Arrival Time: 719, Processing Time: 9, Priority: 0
Arrival Time: 2840, Processing Time: 9, Priority: 0
Arrival Time: 7961, Processing Time: 9, Priority: 0
Arrival Time: 3090, Processing Time: 9, Priority: 0
Arrival Time: 3141, Processing Time: 9, Priority: 0
Arrival Time: 2731, Processing Time: 9, Priority: 0
Arrival Time: 5479, Processing Time: 9, Priority: 0
Arrival Time: 5459, Processing Time: 9, Priority: 0
Arrival Time: 5449, Processing Time: 9, Priority: 0
Arrival Time: 5391, Processing Time: 9, Priority: 0
Arrival Time: 7279, Processing Time: 9, Priority: 0
Arrival Time: 1349, Processing Time: 9, Priority: 0
Arrival Time: 1340, Processing Time: 9, Priority: 0
Arrival Time: 5330, Processing Time: 9, Priority: 0
Arrival Time: 5229, Processing Time: 9, Priority: 0
Arrival Time: 2621, Processing Time: 9, Priority: 0
Arrival Time: 7939, Processing Time: 9, Priority: 0
Arrival Time: 4869, Processing Time: 9, Priority: 0
Arrival Time: 3219, Processing Time: 9, Priority: 0
Arrival Time: 5161, Processing Time: 9, Priority: 0
Arrival Time: 90, Processing Time: 9, Priority: 0
Arrival Time: 670, Processing Time: 9, Priority: 0
Arrival Time: 561, Processing Time: 9, Priority: 0
Arrival Time: 5139, Processing Time: 9, Priority: 0
Arrival Time: 1070, Processing Time: 9, Priority: 0
Arrival Time: 1201, Processing Time: 9, Priority: 0
Arrival Time: 5071, Processing Time: 9, Priority: 0
Arrival Time: 5019, Processing Time: 9, Priority: 0
Arrival Time: 4880, Processing Time: 9, Priority: 0
Arrival Time: 1239, Processing Time: 9, Priority: 0
Arrival Time: 4959, Processing Time: 9, Priority: 0
Arrival Time: 4929, Processing Time: 9, Priority: 0
Arrival Time: 2461, Processing Time: 9, Priority: 0
Arrival Time: 4909, Processing Time: 9, Priority: 0
Arrival Time: 4889, Processing Time: 9, Priority: 0
Arrival Time: 6239, Processing Time: 9, Priority: 0
Arrival Time: 2419, Processing Time: 9, Priority: 0
Arrival Time: 4860, Processing Time: 9, Priority: 0
Arrival Time: 2409, Processing Time: 9, Priority: 0
Arrival Time: 4080, Processing Time: 9, Priority: 0
Arrival Time: 2390, Processing Time: 9, Priority: 0
Arrival Time: 6929, Processing Time: 9, Priority: 0
Arrival Time: 4761, Processing Time: 9, Priority: 0
Arrival Time: 130, Processing Time: 9, Priority: 0
Arrival Time: 4751, Processing Time: 9, Priority: 0
Arrival Time: 4741, Processing Time: 9, Priority: 0
Arrival Time: 3880, Processing Time: 9, Priority: 0
Arrival Time: 4521, Processing Time: 9, Priority: 0
Arrival Time: 4680, Processing Time: 9, Priority: 0
Arrival Time: 2330, Processing Time: 9, Priority: 0
Arrival Time: 781, Processing Time: 9, Priority: 0
Arrival Time: 3901, Processing Time: 9, Priority: 0
Arrival Time: 4591, Processing Time: 9, Priority: 0
Arrival Time: 2071, Processing Time: 9, Priority: 0
Arrival Time: 4509, Processing Time: 9, Priority: 0
Arrival Time: 2220, Processing Time: 9, Priority: 0
Arrival Time: 4410, Processing Time: 9, Priority: 0
Arrival Time: 4380, Processing Time: 9, Priority: 0
Arrival Time: 2149, Processing Time: 9, Priority: 0
Arrival Time: 190, Processing Time: 9, Priority: 0
Arrival Time: 1029, Processing Time: 9, Priority: 0
Arrival Time: 4229, Processing Time: 9, Priority: 0
Arrival Time: 4209, Processing Time: 9, Priority: 0
Arrival Time: 69, Processing Time: 9, Priority: 0
Arrival Time: 2121, Processing Time: 9, Priority: 0
Arrival Time: 3520, Processing Time: 9, Priority: 0
Arrival Time: 7059, Processing Time: 9, Priority: 0
Arrival Time: 1019, Processing Time: 9, Priority: 0
Arrival Time: 7051, Processing Time: 9, Priority: 0
Arrival Time: 4090, Processing Time: 9, Priority: 0
Arrival Time: 2040, Processing Time: 9, Priority: 0
Arrival Time: 3330, Processing Time: 9, Priority: 0
Arrival Time: 4059, Processing Time: 9, Priority: 0
Arrival Time: 3609, Processing Time: 9, Priority: 0
Arrival Time: 2031, Processing Time: 9, Priority: 0
Arrival Time: 2009, Processing Time: 9, Priority: 0
Arrival Time: 3999, Processing Time: 9, Priority: 0
Arrival Time: 7970, Processing Time: 9, Priority: 0
Arrival Time: 3939, Processing Time: 9, Priority: 0
Arrival Time: 7949, Processing Time: 9, Priority: 0
Arrival Time: 3949, Processing Time: 9, Priority: 0
Arrival Time: 251, Processing Time: 9, Priority: 0
Arrival Time: 7779, Processing Time: 9, Priority: 0
Arrival Time: 7871, Processing Time: 9, Priority: 0
Arrival Time: 7840, Processing Time: 9, Priority: 0
Arrival Time: 7830, Processing Time: 9, Priority: 0
Arrival Time: 3889, Processing Time: 9, Priority: 0
Arrival Time: 7749, Processing Time: 9, Priority: 0
Arrival Time: 7759, Processing Time: 9, Priority: 0
Arrival Time: 3849, Processing Time: 9, Priority: 0
Arrival Time: 2090, Processing Time: 9, Priority: 0
Arrival Time: 940, Processing Time: 9, Priority: 0
Arrival Time: 3831, Processing Time: 9, Priority: 0
Arrival Time: 7701, Processing Time: 9, Priority: 0
Arrival Time: 1890, Processing Time: 9, Priority: 0
Arrival Time: 7580, Processing Time: 9, Priority: 0
Arrival Time: 3731, Processing Time: 9, Priority: 0
Arrival Time: 1881, Processing Time: 9, Priority: 0
Arrival Time: 950, Processing Time: 9, Priority: 0
Arrival Time: 7511, Processing Time: 9, Priority: 0
Arrival Time: 5819, Processing Time: 9, Priority: 0
Arrival Time: 4921, Processing Time: 9, Priority: 0
Arrival Time: 3811, Processing Time: 9, Priority: 0
Arrival Time: 6731, Processing Time: 9, Priority: 0
Arrival Time: 1861, Processing Time: 9, Priority: 0
Arrival Time: 7401, Processing Time: 9, Priority: 0
Arrival Time: 7389, Processing Time: 9, Priority: 0
Arrival Time: 7381, Processing Time: 9, Priority: 0
Arrival Time: 7641, Processing Time: 9, Priority: 0
Arrival Time: 3651, Processing Time: 9, Priority: 0
Arrival Time: 1769, Processing Time: 9, Priority: 0
Arrival Time: 1809, Processing Time: 9, Priority: 0
Arrival Time: 7251, Processing Time: 9, Priority: 0
Arrival Time: 3770, Processing Time: 9, Priority: 0
Arrival Time: 7171, Processing Time: 9, Priority: 0
Arrival Time: 3559, Processing Time: 9, Priority: 0
Arrival Time: 4051, Processing Time: 9, Priority: 0
Arrival Time: 419, Processing Time: 9, Priority: 0
Arrival Time: 3191, Processing Time: 9, Priority: 0
Arrival Time: 7521, Processing Time: 9, Priority: 0
Arrival Time: 3501, Processing Time: 9, Priority: 0
Arrival Time: 7789, Processing Time: 9, Priority: 0
Arrival Time: 861, Processing Time: 9, Priority: 0
Arrival Time: 5680, Processing Time: 9, Priority: 0
Arrival Time: 3461, Processing Time: 9, Priority: 0
Arrival Time: 1710, Processing Time: 9, Priority: 0
Arrival Time: 6781, Processing Time: 9, Priority: 0
Arrival Time: 3291, Processing Time: 9, Priority: 0
Arrival Time: 1660, Processing Time: 9, Priority: 0
Arrival Time: 6750, Processing Time: 9, Priority: 0
Arrival Time: 3339, Processing Time: 9, Priority: 0
Arrival Time: 5549, Processing Time: 9, Priority: 0
Arrival Time: 6670, Processing Time: 9, Priority: 0
Arrival Time: 6660, Processing Time: 9, Priority: 0
Arrival Time: 6521, Processing Time: 9, Priority: 0
Arrival Time: 880, Processing Time: 9, Priority: 0
Arrival Time: 6581, Processing Time: 9, Priority: 0
Arrival Time: 6560, Processing Time: 9, Priority: 0
Arrival Time: 6541, Processing Time: 9, Priority: 0
Arrival Time: 3240, Processing Time: 9, Priority: 0
Arrival Time: 40, Processing Time: 9, Priority: 0
Arrival Time: 6431, Processing Time: 9, Priority: 0
Arrival Time: 6391, Processing Time: 9, Priority: 0
Arrival Time: 6361, Processing Time: 9, Priority: 0
Arrival Time: 3320, Processing Time: 9, Priority: 0
Arrival Time: 6289, Processing Time: 9, Priority: 0
Arrival Time: 3099, Processing Time: 9, Priority: 0
Arrival Time: 6180, Processing Time: 9, Priority: 0
Arrival Time: 6721, Processing Time: 9, Priority: 0
Arrival Time: 1160, Processing Time: 9, Priority: 0
Arrival Time: 6069, Processing Time: 9, Priority: 0
Arrival Time: 6050, Processing Time: 9, Priority: 0
Arrival Time: 6610, Processing Time: 9, Priority: 0
Arrival Time: 6651, Processing Time: 9, Priority: 0
Arrival Time: 6591, Processing Time: 9, Priority: 0
Arrival Time: 619, Processing Time: 10, Priority: 0
Arrival Time: 2989, Processing Time: 10, Priority: 0
Arrival Time: 280, Processing Time: 10, Priority: 0
Arrival Time: 2980, Processing Time: 10, Priority: 0
Arrival Time: 3440, Processing Time: 10, Priority: 0
Arrival Time: 5859, Processing Time: 10, Priority: 0
Arrival Time: 430, Processing Time: 10, Priority: 0
Arrival Time: 5831, Processing Time: 10, Priority: 0
Arrival Time: 5791, Processing Time: 10, Priority: 0
Arrival Time: 7081, Processing Time: 10, Priority: 0
Arrival Time: 551, Processing Time: 10, Priority: 0
Arrival Time: 2711, Processing Time: 10, Priority: 0
Arrival Time: 5709, Processing Time: 10, Priority: 0
Arrival Time: 2850, Processing Time: 10, Priority: 0
Arrival Time: 459, Processing Time: 10, Priority: 0
Arrival Time: 5151, Processing Time: 10, Priority: 0
Arrival Time: 659, Processing Time: 10, Priority: 0
Arrival Time: 5671, Processing Time: 10, Priority: 0
Arrival Time: 3171, Processing Time: 10, Priority: 0
Arrival Time: 6830, Processing Time: 10, Priority: 0
Arrival Time: 340, Processing Time: 10, Priority: 0
Arrival Time: 2689, Processing Time: 10, Priority: 0
Arrival Time: 770, Processing Time: 10, Priority: 0
Arrival Time: 5529, Processing Time: 10, Priority: 0
Arrival Time: 4491, Processing Time: 10, Priority: 0
Arrival Time: 689, Processing Time: 10, Priority: 0
Arrival Time: 3121, Processing Time: 10, Priority: 0
Arrival Time: 2671, Processing Time: 10, Priority: 0
Arrival Time: 3510, Processing Time: 10, Priority: 0
